GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL,SEASON
0022401156,2025-04-09,1610612753,ORL,ORL vs. BOS,W,2024-25
0022401160,2025-04-09,1610612748,MIA,MIA @ CHI,L,2024-25
0022401164,2025-04-09,1610612760,OKC,OKC @ PHX,W,2024-25
0022401158,2025-04-09,1610612766,CHA,CHA @ TOR,L,2024-25
0022401163,2025-04-09,1610612744,GSW,GSW vs. SAS,L,2024-25
0022401166,2025-04-09,1610612745,HOU,HOU @ LAC,L,2024-25
0022401159,2025-04-09,1610612747,LAL,LAL @ DAL,W,2024-25
0022401155,2025-04-08,1610612746,LAC,LAC vs. SAS,W,2024-25
0022401153,2025-04-08,1610612747,LAL,LAL @ OKC,L,2024-25
0022401146,2025-04-08,1610612766,CHA,CHA vs. MEM,L,2024-25
0022401149,2025-04-08,1610612753,ORL,ORL vs. ATL,W,2024-25
0022401147,2025-04-08,1610612741,CHI,CHI @ CLE,L,2024-25
0022401150,2025-04-08,1610612751,BKN,BKN vs. NOP,W,2024-25
0022401148,2025-04-08,1610612754,IND,IND vs. WAS,W,2024-25
0022401154,2025-04-08,1610612744,GSW,GSW @ PHX,W,2024-25
0022401152,2025-04-08,1610612750,MIN,MIN @ MIL,L,2024-25
0022401151,2025-04-08,1610612738,BOS,BOS @ NYK,W,2024-25
0022401144,2025-04-07,1610612758,SAC,SAC @ DET,W,2024-25
0022401145,2025-04-07,1610612755,PHI,PHI @ MIA,L,2024-25
0022401143,2025-04-06,1610612744,GSW,GSW vs. HOU,L,2024-25
0022401139,2025-04-06,1610612759,SAS,SAS @ POR,L,2024-25
0022401142,2025-04-06,1610612754,IND,IND @ DEN,W,2024-25
0022401136,2025-04-06,1610612737,ATL,ATL vs. UTA,W,2024-25
0022401135,2025-04-06,1610612747,LAL,LAL @ OKC,W,2024-25
0022401140,2025-04-06,1610612752,NYK,NYK vs. PHX,W,2024-25
0022401133,2025-04-06,1610612766,CHA,CHA vs. CHI,L,2024-25
0022401134,2025-04-06,1610612761,TOR,TOR @ BKN,W,2024-25
0022401137,2025-04-06,1610612764,WAS,WAS @ BOS,L,2024-25
0022400617,2025-04-06,1610612749,MIL,MIL @ NOP,W,2024-25
0022401138,2025-04-06,1610612758,SAC,SAC @ CLE,W,2024-25
0022401129,2025-04-05,1610612765,DET,DET vs. MEM,L,2024-25
0022401131,2025-04-05,1610612748,MIA,MIA vs. MIL,L,2024-25
0022401128,2025-04-05,1610612737,ATL,ATL vs. NYK,L,2024-25
0022401132,2025-04-05,1610612742,DAL,DAL @ LAC,L,2024-25
0022401130,2025-04-05,1610612755,PHI,PHI vs. MIN,L,2024-25
0022401126,2025-04-04,1610612747,LAL,LAL vs. NOP,W,2024-25
0022401121,2025-04-04,1610612761,TOR,TOR vs. DET,L,2024-25
0022401127,2025-04-04,1610612746,LAC,LAC vs. DAL,W,2024-25
0022401120,2025-04-04,1610612756,PHX,PHX @ BOS,L,2024-25
0022401118,2025-04-04,1610612758,SAC,SAC @ CHA,W,2024-25
0022401122,2025-04-04,1610612741,CHI,CHI vs. POR,W,2024-25
0022401119,2025-04-04,1610612762,UTA,UTA @ IND,L,2024-25
0022401123,2025-04-04,1610612760,OKC,OKC @ HOU,L,2024-25
0022401124,2025-04-04,1610612739,CLE,CLE @ SAS,W,2024-25
0022401125,2025-04-04,1610612743,DEN,DEN @ GSW,L,2024-25
0022401114,2025-04-03,1610612748,MIA,MIA vs. MEM,L,2024-25
0022401113,2025-04-03,1610612750,MIN,MIN @ BKN,W,2024-25
0022401117,2025-04-03,1610612744,GSW,GSW @ LAL,W,2024-25
0022401115,2025-04-03,1610612749,MIL,MIL @ PHI,W,2024-25
0022401112,2025-04-03,1610612753,ORL,ORL @ WAS,W,2024-25
0022401116,2025-04-03,1610612761,TOR,TOR vs. POR,L,2024-25
0022401103,2025-04-02,1610612739,CLE,CLE vs. NYK,W,2024-25
0022401109,2025-04-02,1610612742,DAL,DAL vs. ATL,W,2024-25
0022401104,2025-04-02,1610612766,CHA,CHA @ IND,L,2024-25
0022401105,2025-04-02,1610612764,WAS,WAS vs. SAC,W,2024-25
0022401107,2025-04-02,1610612745,HOU,HOU vs. UTA,W,2024-25
0022401111,2025-04-02,1610612740,NOP,NOP @ LAC,L,2024-25
0022401106,2025-04-02,1610612738,BOS,BOS vs. MIA,L,2024-25
0022401110,2025-04-02,1610612743,DEN,DEN vs. SAS,L,2024-25
0022401108,2025-04-02,1610612760,OKC,OKC vs. DET,W,2024-25
0022401100,2025-04-01,1610612763,MEM,MEM vs. GSW,L,2024-25
0022401102,2025-04-01,1610612743,DEN,DEN vs. MIN,L,2024-25
0022401101,2025-04-01,1610612749,MIL,MIL vs. PHX,W,2024-25
0022401097,2025-04-01,1610612737,ATL,ATL vs. POR,L,2024-25
0022401098,2025-04-01,1610612752,NYK,NYK vs. PHI,W,2024-25
0022401099,2025-04-01,1610612741,CHI,CHI vs. TOR,W,2024-25
0022400988,2025-04-01,1610612753,ORL,ORL @ SAS,W,2024-25
0022401092,2025-03-31,1610612764,WAS,WAS vs. MIA,L,2024-25
0022401096,2025-03-31,1610612747,LAL,LAL vs. HOU,W,2024-25
0022401094,2025-03-31,1610612760,OKC,OKC vs. CHI,W,2024-25
0022401089,2025-03-31,1610612762,UTA,UTA @ CHA,L,2024-25
0022401093,2025-03-31,1610612738,BOS,BOS @ MEM,W,2024-25
0022401091,2025-03-31,1610612746,LAC,LAC @ ORL,W,2024-25
0022401090,2025-03-31,1610612758,SAC,SAC @ IND,L,2024-25
0022401095,2025-03-31,1610612742,DAL,DAL vs. BKN,L,2024-25
0022401081,2025-03-30,1610612746,LAC,LAC @ CLE,L,2024-25
0022401087,2025-03-30,1610612761,TOR,TOR @ PHI,W,2024-25
0022401082,2025-03-30,1610612757,POR,POR @ NYK,L,2024-25
0022401083,2025-03-30,1610612749,MIL,MIL vs. ATL,L,2024-25
0022401085,2025-03-30,1610612766,CHA,CHA @ NOP,L,2024-25
0022401088,2025-03-30,1610612745,HOU,HOU @ PHX,W,2024-25
0022401084,2025-03-30,1610612765,DET,DET @ MIN,L,2024-25
0022401086,2025-03-30,1610612744,GSW,GSW @ SAS,W,2024-25
0022401075,2025-03-29,1610612751,BKN,BKN @ WAS,W,2024-25
0022401080,2025-03-29,1610612738,BOS,BOS @ SAS,W,2024-25
0022401079,2025-03-29,1610612754,IND,IND @ OKC,L,2024-25
0022401078,2025-03-29,1610612763,MEM,MEM vs. LAL,L,2024-25
0022401077,2025-03-29,1610612741,CHI,CHI vs. DAL,L,2024-25
0022401074,2025-03-29,1610612758,SAC,SAC @ ORL,L,2024-25
0022401076,2025-03-29,1610612748,MIA,MIA @ PHI,W,2024-25
0022401072,2025-03-28,1610612740,NOP,NOP vs. GSW,L,2024-25
0022401070,2025-03-28,1610612749,MIL,MIL vs. NYK,L,2024-25
0022401068,2025-03-28,1610612751,BKN,BKN vs. LAC,L,2024-25
0022401067,2025-03-28,1610612765,DET,DET vs. CLE,W,2024-25
0022401073,2025-03-28,1610612762,UTA,UTA @ DEN,L,2024-25
0022401069,2025-03-28,1610612761,TOR,TOR vs. CHA,W,2024-25
0022401071,2025-03-28,1610612756,PHX,PHX @ MIN,L,2024-25
0022401059,2025-03-27,1610612739,CLE,CLE vs. SAS,W,2024-25
0022401060,2025-03-27,1610612742,DAL,DAL @ ORL,W,2024-25
0022401061,2025-03-27,1610612764,WAS,WAS vs. IND,L,2024-25
0022401064,2025-03-27,1610612760,OKC,OKC vs. MEM,W,2024-25
0022401063,2025-03-27,1610612741,CHI,CHI vs. LAL,W,2024-25
0022401065,2025-03-27,1610612745,HOU,HOU @ UTA,W,2024-25
0022401062,2025-03-27,1610612748,MIA,MIA vs. ATL,W,2024-25
0022401066,2025-03-27,1610612757,POR,POR @ SAC,L,2024-25
0022401056,2025-03-26,1610612746,LAC,LAC @ NYK,W,2024-25
0022401054,2025-03-26,1610612751,BKN,BKN vs. TOR,L,2024-25
0022401057,2025-03-26,1610612743,DEN,DEN vs. MIL,W,2024-25
0022401053,2025-03-26,1610612755,PHI,PHI vs. WAS,L,2024-25
0022401055,2025-03-26,1610612754,IND,IND vs. LAL,L,2024-25
0022401058,2025-03-26,1610612738,BOS,BOS @ PHX,W,2024-25
0022401050,2025-03-25,1610612763,MEM,MEM @ UTA,W,2024-25
0022401049,2025-03-25,1610612745,HOU,HOU vs. ATL,W,2024-25
0022401052,2025-03-25,1610612758,SAC,SAC vs. OKC,L,2024-25
0022401048,2025-03-25,1610612752,NYK,NYK vs. DAL,W,2024-25
0022401047,2025-03-25,1610612744,GSW,GSW @ MIA,L,2024-25
0022401046,2025-03-25,1610612759,SAS,SAS @ DET,L,2024-25
0022401051,2025-03-25,1610612757,POR,POR vs. CLE,L,2024-25
0022401045,2025-03-25,1610612753,ORL,ORL @ CHA,W,2024-25
0022401044,2025-03-24,1610612738,BOS,BOS @ SAC,W,2024-25
0022401038,2025-03-24,1610612753,ORL,ORL vs. LAL,W,2024-25
0022401040,2025-03-24,1610612751,BKN,BKN vs. DAL,L,2024-25
0022401043,2025-03-24,1610612756,PHX,PHX vs. MIL,W,2024-25
0022401041,2025-03-24,1610612740,NOP,NOP vs. PHI,W,2024-25
0022401042,2025-03-24,1610612741,CHI,CHI @ DEN,W,2024-25
0022401039,2025-03-24,1610612761,TOR,TOR @ WAS,W,2024-25
0022401037,2025-03-24,1610612750,MIN,MIN @ IND,L,2024-25
0022401031,2025-03-23,1610612755,PHI,PHI @ ATL,L,2024-25
0022401036,2025-03-23,1610612746,LAC,LAC vs. OKC,L,2024-25
0022401033,2025-03-23,1610612759,SAS,SAS @ TOR,W,2024-25
0022401029,2025-03-23,1610612765,DET,DET vs. NOP,W,2024-25
0022401032,2025-03-23,1610612748,MIA,MIA vs. CHA,W,2024-25
0022401030,2025-03-23,1610612762,UTA,UTA vs. CLE,L,2024-25
0022401035,2025-03-23,1610612745,HOU,HOU vs. DEN,L,2024-25
0022401034,2025-03-23,1610612757,POR,POR vs. BOS,L,2024-25
0022401028,2025-03-22,1610612741,CHI,CHI @ LAL,W,2024-25
0022401025,2025-03-22,1610612744,GSW,GSW @ ATL,L,2024-25
0022401026,2025-03-22,1610612764,WAS,WAS @ NYK,L,2024-25
0022401027,2025-03-22,1610612758,SAC,SAC vs. MIL,L,2024-25
0022401024,2025-03-22,1610612754,IND,IND vs. BKN,W,2024-25
0022401017,2025-03-21,1610612760,OKC,OKC vs. CHA,W,2024-25
0022401014,2025-03-21,1610612764,WAS,WAS vs. ORL,L,2024-25
0022401022,2025-03-21,1610612757,POR,POR vs. DEN,W,2024-25
0022401015,2025-03-21,1610612745,HOU,HOU @ MIA,W,2024-25
0022401020,2025-03-21,1610612738,BOS,BOS @ UTA,W,2024-25
0022401023,2025-03-21,1610612746,LAC,LAC vs. MEM,W,2024-25
0022401019,2025-03-21,1610612742,DAL,DAL vs. DET,W,2024-25
0022401016,2025-03-21,1610612750,MIN,MIN vs. NOP,W,2024-25
0022401021,2025-03-21,1610612756,PHX,PHX vs. CLE,W,2024-25
0022401018,2025-03-21,1610612759,SAS,SAS vs. PHI,W,2024-25
0022401005,2025-03-20,1610612761,TOR,TOR @ GSW,L,2024-25
0022401011,2025-03-20,1610612754,IND,IND vs. BKN,W,2024-25
0022401013,2025-03-20,1610612741,CHI,CHI @ SAC,W,2024-25
0022401010,2025-03-20,1610612766,CHA,CHA vs. NYK,W,2024-25
0022400996,2025-03-20,1610612747,LAL,LAL vs. MIL,L,2024-25
0022401003,2025-03-19,1610612752,NYK,NYK @ SAS,L,2024-25
0022401009,2025-03-19,1610612758,SAC,SAC vs. CLE,W,2024-25
0022400999,2025-03-19,1610612745,HOU,HOU @ ORL,W,2024-25
0022401002,2025-03-19,1610612755,PHI,PHI @ OKC,L,2024-25
0022401006,2025-03-19,1610612747,LAL,LAL vs. DEN,W,2024-25
0022401008,2025-03-19,1610612757,POR,POR vs. MEM,W,2024-25
0022401007,2025-03-19,1610612741,CHI,CHI @ PHX,L,2024-25
0022401001,2025-03-19,1610612740,NOP,NOP @ MIN,W,2024-25
0022400998,2025-03-19,1610612742,DAL,DAL @ IND,L,2024-25
0022400627,2025-03-19,1610612764,WAS,WAS @ UTA,L,2024-25
0022401000,2025-03-19,1610612765,DET,DET @ MIA,W,2024-25
0022401012,2025-03-18,1610612749,MIL,MIL @ GSW,L,2024-25
0022400997,2025-03-18,1610612739,CLE,CLE @ LAC,L,2024-25
0022400993,2025-03-18,1610612737,ATL,ATL @ CHA,W,2024-25
0022400994,2025-03-18,1610612751,BKN,BKN @ BOS,L,2024-25
0022400992,2025-03-17,1610612763,MEM,MEM @ SAC,L,2024-25
0022400995,2025-03-17,1610612764,WAS,WAS @ POR,L,2024-25
0022400987,2025-03-17,1610612740,NOP,NOP vs. DET,L,2024-25
0022400537,2025-03-17,1610612759,SAS,SAS @ LAL,L,2024-25
0022400984,2025-03-17,1610612752,NYK,NYK vs. MIA,W,2024-25
0022400991,2025-03-17,1610612761,TOR,TOR @ PHX,L,2024-25
0022400989,2025-03-17,1610612762,UTA,UTA vs. CHI,L,2024-25
0022400985,2025-03-17,1610612755,PHI,PHI @ HOU,L,2024-25
0022400990,2025-03-17,1610612744,GSW,GSW vs. DEN,L,2024-25
0022400986,2025-03-17,1610612754,IND,IND @ MIN,W,2024-25
0022400978,2025-03-16,1610612737,ATL,ATL @ BKN,L,2024-25
0022400976,2025-03-16,1610612742,DAL,DAL vs. PHI,L,2024-25
0022400977,2025-03-16,1610612747,LAL,LAL vs. PHX,W,2024-25
0022400979,2025-03-16,1610612739,CLE,CLE vs. ORL,L,2024-25
0022400538,2025-03-16,1610612766,CHA,CHA @ LAC,L,2024-25
0022400982,2025-03-16,1610612749,MIL,MIL vs. OKC,L,2024-25
0022400981,2025-03-16,1610612762,UTA,UTA @ MIN,L,2024-25
0022400980,2025-03-16,1610612761,TOR,TOR @ POR,L,2024-25
0022400971,2025-03-15,1610612748,MIA,MIA @ MEM,L,2024-25
0022400974,2025-03-15,1610612752,NYK,NYK @ GSW,L,2024-25
0022400968,2025-03-15,1610612751,BKN,BKN vs. BOS,L,2024-25
0022400975,2025-03-15,1610612743,DEN,DEN vs. WAS,L,2024-25
0022400973,2025-03-15,1610612740,NOP,NOP @ SAS,L,2024-25
0022400969,2025-03-15,1610612760,OKC,OKC @ DET,W,2024-25
0022400970,2025-03-15,1610612741,CHI,CHI @ HOU,L,2024-25
0022400972,2025-03-15,1610612754,IND,IND @ MIL,L,2024-25
0022400963,2025-03-14,1610612750,MIN,MIN vs. ORL,W,2024-25
0022400961,2025-03-14,1610612742,DAL,DAL @ HOU,L,2024-25
0022400965,2025-03-14,1610612747,LAL,LAL @ DEN,L,2024-25
0022400967,2025-03-14,1610612756,PHX,PHX vs. SAC,W,2024-25
0022400959,2025-03-14,1610612755,PHI,PHI vs. IND,L,2024-25
0022400960,2025-03-14,1610612746,LAC,LAC @ ATL,W,2024-25
0022400964,2025-03-14,1610612766,CHA,CHA @ SAS,W,2024-25
0022400962,2025-03-14,1610612739,CLE,CLE @ MEM,W,2024-25
0022400958,2025-03-14,1610612738,BOS,BOS @ MIA,W,2024-25
0022400966,2025-03-14,1610612761,TOR,TOR @ UTA,W,2024-25
0022400956,2025-03-13,1610612751,BKN,BKN @ CHI,L,2024-25
0022401141,2025-03-13,1610612740,NOP,NOP vs. ORL,L,2024-25
0022400955,2025-03-13,1610612749,MIL,MIL vs. LAL,W,2024-25
0022400957,2025-03-13,1610612744,GSW,GSW vs. SAC,W,2024-25
0022400954,2025-03-13,1610612764,WAS,WAS @ DET,W,2024-25
0022400950,2025-03-12,1610612763,MEM,MEM vs. UTA,W,2024-25
0022400952,2025-03-12,1610612743,DEN,DEN vs. MIN,L,2024-25
0022400945,2025-03-12,1610612766,CHA,CHA @ ATL,L,2024-25
0022400948,2025-03-12,1610612748,MIA,MIA vs. LAC,L,2024-25
0022400947,2025-03-12,1610612755,PHI,PHI @ TOR,L,2024-25
0022400946,2025-03-12,1610612760,OKC,OKC @ BOS,W,2024-25
0022400951,2025-03-12,1610612742,DAL,DAL @ SAS,L,2024-25
0022400949,2025-03-12,1610612756,PHX,PHX @ HOU,L,2024-25
0022400953,2025-03-12,1610612757,POR,POR vs. NYK,L,2024-25
0022400943,2025-03-11,1610612740,NOP,NOP vs. LAC,W,2024-25
0022400940,2025-03-11,1610612751,BKN,BKN @ CLE,L,2024-25
0022400942,2025-03-11,1610612754,IND,IND vs. MIL,W,2024-25
0022400941,2025-03-11,1610612764,WAS,WAS @ DET,L,2024-25
0022400936,2025-03-10,1610612760,OKC,OKC vs. DEN,L,2024-25
0022400933,2025-03-10,1610612741,CHI,CHI vs. IND,W,2024-25
0022400937,2025-03-10,1610612759,SAS,SAS vs. DAL,L,2024-25
0022400935,2025-03-10,1610612756,PHX,PHX @ MEM,L,2024-25
0022400934,2025-03-10,1610612745,HOU,HOU vs. ORL,W,2024-25
0022400928,2025-03-10,1610612737,ATL,ATL vs. PHI,W,2024-25
0022400930,2025-03-10,1610612747,LAL,LAL @ BKN,L,2024-25
0022400932,2025-03-10,1610612761,TOR,TOR vs. WAS,W,2024-25
0022400938,2025-03-10,1610612744,GSW,GSW vs. POR,W,2024-25
0022400929,2025-03-10,1610612762,UTA,UTA @ BOS,L,2024-25
0022400931,2025-03-10,1610612748,MIA,MIA vs. CHA,L,2024-25
0022400939,2025-03-10,1610612758,SAC,SAC vs. NYK,L,2024-25
0022400926,2025-03-09,1610612765,DET,DET @ POR,W,2024-25
0022400922,2025-03-09,1610612749,MIL,MIL vs. CLE,L,2024-25
0022400924,2025-03-09,1610612755,PHI,PHI vs. UTA,W,2024-25
0022400920,2025-03-09,1610612743,DEN,DEN @ OKC,L,2024-25
0022400927,2025-03-09,1610612746,LAC,LAC vs. SAC,W,2024-25
0022400925,2025-03-09,1610612750,MIN,MIN vs. SAS,W,2024-25
0022400921,2025-03-09,1610612742,DAL,DAL vs. PHX,L,2024-25
0022400923,2025-03-09,1610612763,MEM,MEM @ NOP,W,2024-25
0022400918,2025-03-08,1610612747,LAL,LAL @ BOS,L,2024-25
0022400917,2025-03-08,1610612749,MIL,MIL vs. ORL,L,2024-25
0022400913,2025-03-08,1610612740,NOP,NOP @ HOU,L,2024-25
0022400915,2025-03-08,1610612761,TOR,TOR vs. WAS,L,2024-25
0022400919,2025-03-08,1610612765,DET,DET @ GSW,L,2024-25
0022400914,2025-03-08,1610612754,IND,IND @ ATL,L,2024-25
0022400912,2025-03-08,1610612766,CHA,CHA vs. BKN,W,2024-25
0022400916,2025-03-08,1610612748,MIA,MIA vs. CHI,L,2024-25
0022400909,2025-03-07,1610612743,DEN,DEN vs. PHX,W,2024-25
0022400906,2025-03-07,1610612742,DAL,DAL vs. MEM,L,2024-25
0022400904,2025-03-07,1610612739,CLE,CLE @ CHA,W,2024-25
0022400910,2025-03-07,1610612758,SAC,SAC vs. SAS,W,2024-25
0022400911,2025-03-07,1610612746,LAC,LAC vs. NYK,W,2024-25
0022400905,2025-03-07,1610612761,TOR,TOR vs. UTA,W,2024-25
0022400907,2025-03-07,1610612748,MIA,MIA vs. MIN,L,2024-25
0022400908,2025-03-07,1610612760,OKC,OKC vs. POR,W,2024-25
0022400899,2025-03-06,1610612737,ATL,ATL vs. IND,W,2024-25
0022400903,2025-03-06,1610612747,LAL,LAL vs. NYK,W,2024-25
0022400901,2025-03-06,1610612744,GSW,GSW @ BKN,W,2024-25
0022400900,2025-03-06,1610612755,PHI,PHI @ BOS,L,2024-25
0022400944,2025-03-06,1610612741,CHI,CHI @ ORL,W,2024-25
0022400902,2025-03-06,1610612745,HOU,HOU @ NOP,W,2024-25
0022400895,2025-03-05,1610612763,MEM,MEM vs. OKC,L,2024-25
0022400893,2025-03-05,1610612739,CLE,CLE vs. MIA,W,2024-25
0022400898,2025-03-05,1610612746,LAC,LAC vs. DET,W,2024-25
0022400894,2025-03-05,1610612762,UTA,UTA @ WAS,L,2024-25
0022400896,2025-03-05,1610612743,DEN,DEN vs. SAC,W,2024-25
0022400897,2025-03-05,1610612742,DAL,DAL @ MIL,L,2024-25
0022400892,2025-03-05,1610612766,CHA,CHA vs. MIN,L,2024-25
0022400891,2025-03-05,1610612757,POR,POR @ BOS,L,2024-25
0022400888,2025-03-04,1610612751,BKN,BKN @ SAS,L,2024-25
0022400884,2025-03-04,1610612749,MIL,MIL @ ATL,W,2024-25
0022400890,2025-03-04,1610612740,NOP,NOP @ LAL,L,2024-25
0022400882,2025-03-04,1610612745,HOU,HOU @ IND,L,2024-25
0022400889,2025-03-04,1610612746,LAC,LAC @ PHX,L,2024-25
0022400886,2025-03-04,1610612739,CLE,CLE @ CHI,W,2024-25
0022400883,2025-03-04,1610612753,ORL,ORL vs. TOR,L,2024-25
0022400887,2025-03-04,1610612755,PHI,PHI @ MIN,L,2024-25
0022400885,2025-03-04,1610612752,NYK,NYK vs. GSW,L,2024-25
0022400877,2025-03-03,1610612764,WAS,WAS @ MIA,L,2024-25
0022400875,2025-03-03,1610612766,CHA,CHA vs. GSW,L,2024-25
0022400881,2025-03-03,1610612762,UTA,UTA vs. DET,L,2024-25
0022400878,2025-03-03,1610612737,ATL,ATL @ MEM,W,2024-25
0022400876,2025-03-03,1610612755,PHI,PHI vs. POR,L,2024-25
0022400879,2025-03-03,1610612745,HOU,HOU @ OKC,L,2024-25
0022400880,2025-03-03,1610612758,SAC,SAC @ DAL,W,2024-25
0022400874,2025-03-02,1610612746,LAC,LAC @ LAL,L,2024-25
0022400871,2025-03-02,1610612760,OKC,OKC @ SAS,W,2024-25
0022400868,2025-03-02,1610612754,IND,IND vs. CHI,W,2024-25
0022400869,2025-03-02,1610612748,MIA,MIA vs. NYK,L,2024-25
0022400873,2025-03-02,1610612756,PHX,PHX vs. MIN,L,2024-25
0022400872,2025-03-02,1610612762,UTA,UTA vs. NOP,L,2024-25
0022400867,2025-03-02,1610612757,POR,POR @ CLE,L,2024-25
0022400866,2025-03-02,1610612743,DEN,DEN @ BOS,L,2024-25
0022400870,2025-03-02,1610612753,ORL,ORL vs. TOR,L,2024-25
0022400864,2025-03-01,1610612755,PHI,PHI vs. GSW,W,2024-25
0022400865,2025-03-01,1610612749,MIL,MIL @ DAL,W,2024-25
0022400861,2025-03-01,1610612751,BKN,BKN @ DET,L,2024-25
0022400860,2025-03-01,1610612766,CHA,CHA vs. WAS,L,2024-25
0022400862,2025-03-01,1610612745,HOU,HOU vs. SAC,L,2024-25
0022400863,2025-03-01,1610612763,MEM,MEM vs. SAS,L,2024-25
0022400859,2025-02-28,1610612746,LAC,LAC @ LAL,L,2024-25
0022400852,2025-02-28,1610612738,BOS,BOS vs. CLE,L,2024-25
0022400851,2025-02-28,1610612737,ATL,ATL vs. OKC,L,2024-25
0022400857,2025-02-28,1610612756,PHX,PHX vs. NOP,W,2024-25
0022400853,2025-02-28,1610612751,BKN,BKN vs. POR,L,2024-25
0022400858,2025-02-28,1610612762,UTA,UTA vs. MIN,W,2024-25
0022400855,2025-02-28,1610612741,CHI,CHI vs. TOR,W,2024-25
0022400854,2025-02-28,1610612748,MIA,MIA vs. IND,W,2024-25
0022400850,2025-02-28,1610612765,DET,DET vs. DEN,L,2024-25
0022400856,2025-02-28,1610612763,MEM,MEM vs. NYK,L,2024-25
0022400845,2025-02-27,1610612753,ORL,ORL vs. GSW,L,2024-25
0022400848,2025-02-27,1610612740,NOP,NOP @ PHX,W,2024-25
0022400846,2025-02-27,1610612749,MIL,MIL vs. DEN,W,2024-25
0022400847,2025-02-27,1610612766,CHA,CHA @ DAL,L,2024-25
0022400849,2025-02-27,1610612747,LAL,LAL vs. MIN,W,2024-25
0022400844,2025-02-26,1610612745,HOU,HOU vs. SAS,W,2024-25
0022400839,2025-02-26,1610612764,WAS,WAS vs. POR,L,2024-25
0022400840,2025-02-26,1610612751,BKN,BKN vs. OKC,L,2024-25
0022400842,2025-02-26,1610612741,CHI,CHI vs. LAC,L,2024-25
0022400837,2025-02-26,1610612754,IND,IND vs. TOR,W,2024-25
0022400836,2025-02-26,1610612765,DET,DET vs. BOS,W,2024-25
0022400843,2025-02-26,1610612758,SAC,SAC @ UTA,W,2024-25
0022400841,2025-02-26,1610612737,ATL,ATL @ MIA,L,2024-25
0022400838,2025-02-26,1610612755,PHI,PHI @ NYK,L,2024-25
0022400831,2025-02-25,1610612749,MIL,MIL @ HOU,L,2024-25
0022400835,2025-02-25,1610612747,LAL,LAL vs. DAL,W,2024-25
0022400834,2025-02-25,1610612766,CHA,CHA @ GSW,L,2024-25
0022400833,2025-02-25,1610612740,NOP,NOP vs. SAS,W,2024-25
0022400830,2025-02-25,1610612739,CLE,CLE @ ORL,W,2024-25
0022400832,2025-02-25,1610612756,PHX,PHX @ MEM,L,2024-25
